Categoría,Subcategoría,Nombre,Marca,Precio,Imagen (URL),Enlace,Es flexible
Despensa,Sin subcategoría,Hongos Kariño 8 g,Sin marca,S/ 4.10,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/40935209_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113710965/hongos-solos-x-8gr/113710967?exp=tottus,No
Despensa,Sin subcategoría,Fideos Spaghetti Dr. Schär Sin Gluten 250 g,SCHAR,S/ 15.50,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/41158777_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113710085/spaghetti-dr-schar-x-250gr/113710088?exp=tottus,No
Despensa,Sin subcategoría,Lentejón Costeño 500 g,COSTENO,S/ 6.90,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/10167969_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113711337/costeno-lentejon-10167969/113711338?exp=tottus,No
Despensa,Sin subcategoría,Pasta Trigrano Tipo Fusilli Bolsa 227 g,AMERICA ORGANICA,S/ 13.50,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/41158773_3/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113711660/trigrano-fusilli-america-organica-x227gr/113711661?exp=tottus,Sí
Despensa,Sin subcategoría,Bizcocho Donofrio Chocotón Relleno Manjar Caja 450 g,D'ONOFRIO,S/ 15.90,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/43111201_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/121593117/bizcocho-donofrio-chocoton-rell-manjar-caja-x450g/121593118?exp=tottus,Sí
Despensa,Sin subcategoría,Arroz Añejo 750 g,PACASMAYO,S/ 4.90,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/43254710_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/128324182/arroz-anejo-pacasmayo-750g/128324183?exp=tottus,No
Despensa,Sin subcategoría,Hellmanns Mayonesa Ligera Doypack 475 g,HELLMANN'S,S/ 14.90,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/43254706_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/128324223/hellmanns-mayonesa-ligera-doypack-475g/128324224?exp=tottus,No
Despensa,Sin subcategoría,Entero De Anchoveta En Salsa De Tomate 200 g,SANTORINI,S/ 2.90,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/43254708_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/128324229/entero-de-anchoveta-en-salsa-de-tomate-200g/128324230?exp=tottus,Sí
Despensa,Sin subcategoría,Arroz Extra 5K,PACASMAYO,S/ 27.50,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/43254711_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/128324231/arroz-extra-pacasmayo-5k/128324232?exp=tottus,No
Despensa,Sin subcategoría,Aderezo para Pollo 200 g,PIKI,S/ 11,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/40444393_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/115874923/aderezo-para-pollo-350-grs--piki/115874924?exp=tottus,No
Despensa,Sin subcategoría,Vino Balsámico 500 mL,HUERTO ALAMEIN,S/ 18.60,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/20053984_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/115874911/vin-balsamico-hu-erto-alameinx500cc/115874912?exp=tottus,No
Despensa,Sin subcategoría,Dulce de Leche Heladero 550 g,TOTTUS,S/ 16.50,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/40551378_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/115862610/dulce-de-leche-heladero-tottus-x-550g/115862611?exp=tottus,No
Despensa,Sin subcategoría,MANJARBLANCO X 1KG BOLSA,BONLE,S/ 19.40,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/42946519_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/116977698/bonle-manjarblanco-x-1kg-bolsa/116977699?exp=tottus,No
Despensa,Sin subcategoría,Sopa sabor pollo con fideos 57 g,MAGGI,S/ 4,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/113714273_01/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113714272/sopa-pollo-fideo-maggix57gr/113714273?exp=tottus,No
Despensa,Sin subcategoría,Vinagre de vino tinto 250 mL,CARBONELL,S/ 10.90,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/42069529_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113711850/vinagre-de-vino-tinto-carbonell-x-250ml/113711851?exp=tottus,No
Despensa,Sin subcategoría,Sal de Maras Gruesa con Hierbas Mediterráneas 90 gr,TOTTUS,S/ 9.90,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/41952852_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113709630/sal-de-maras-gruesa-con-hierbas-mediterraneas-tot/113709631?exp=tottus,No
Despensa,Sin subcategoría,Sal Parrillera Emsal 500 g,MARINA,S/ 10,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/41523161_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113708486/salero-marina-emsal-parrillera-500g/113708487?exp=tottus,No
Despensa,Sin subcategoría,Crema De Avellanas Sabor Vainilla Fundelina 350 g,Sin marca,S/ 24.90,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/43283749_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/129637531/crema-de-avellanas-sb-vainilla-fund-350g/129637533?exp=tottus,No
Despensa,Sin subcategoría,Crema De Avellanas Sabor Fresa Fundelina 350 g,Sin marca,S/ 24.90,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/43283748_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/129637535/crema-de-avellanas-sb-fresa-fund-350g/129637544?exp=tottus,No
Despensa,Sin subcategoría,Sopa Instantánea Ajinomen Gallina Light 80 g,AJINOMOTO,S/ 2,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/129637534/sopa-inst-ajinomen-gallina-light-80g/129637536?exp=tottus,No aplica
Despensa,Sin subcategoría,Wafer Late 9 Unidades de 19.5g c/u,TOTTUS,S/ 5.90,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/117023625/wafer-late-tottus-9-unidades-de-19.5g-c/u/117023626?exp=tottus,No aplica
Despensa,Sin subcategoría,Mermelada Mackays Escocesa De Fresa Envase 340 g,JOKER,S/ 22.90,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/115726515/mermelada-de-fresa-mackays-x-340g/115726517?exp=tottus,No aplica
Despensa,Sin subcategoría,Sal Light 125 g,BIOSAL,S/ 4.10,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113707020/sal-biosal-lightx125gr/113707022?exp=tottus,No aplica
Despensa,Sin subcategoría,Sal de Maras Gruesa Molinillo Orígenes 100 gr,TOTTUS,S/ 15.20,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113711051/sal-de-maras-gruesa-molinillo-tottus-x-100gr/113711052?exp=tottus,No aplica
Despensa,Sin subcategoría,Sopa instantánea sabor carne Ajinomen de 51 g,AJINOMOTO,S/ 3.40,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113707012/sopa-instantanea-sabor-carne-ajinomen-x-51gr/113707013?exp=tottus,No aplica
Despensa,Sin subcategoría,Clavo de Olor 7.1 g,BADIA,S/ 5,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113715855/clavo-entero-x-71-gr-badia/113715856?exp=tottus,No aplica
Despensa,Sin subcategoría,SALSA TAMARINDO PET X 280GR,ADELMI,S/ 5.80,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/117016904/salsa-tamarindo-adelmi-pet-x-280gr/117016905?exp=tottus,No aplica
Despensa,Sin subcategoría,Pasta Tipo Fusilli Bolsa 227 g,AMERICA ORGANICA,S/ 12.90,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113710490/fusilli-america-organica-x227gr/113710491?exp=tottus,No aplica
Despensa,Sin subcategoría,Garbanzo con Tocino 425 g,TOTTUS,S/ 7.80,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113712922/garbanzo-con-tocino-tottus-x-425g/113712923?exp=tottus,No aplica
Despensa,Sin subcategoría,Codo Rayado x 250 g,TOTTUS,S/ 1.70,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/123397922/codo-rayado-tottus-x-250-g/123397929?exp=tottus,No aplica
Despensa,Sin subcategoría,MEZCLA POLVO GELATINA NARANJA BOLSA X 120G,UMSHA,S/ 4,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/116982232/mezcla-polvo-umsha-gelatina-naranja-bolsa-x-120g/116982233?exp=tottus,No aplica
Despensa,Sin subcategoría,MEZCLA POLVO GELATINA LIMON BOLSA X 120G,UMSHA,S/ 4,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/116982234/mezcla-polvo-umsha-gelatina-limon-bolsa-x-120g/116982235?exp=tottus,No aplica
Despensa,Sin subcategoría,MEZCLA POLVO MAZAMORRA PINA BOLSA X 125G,UMSHA,S/ 3.70,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/116982249/mezcla-polvo-umsha-mazamorra-pina-bolsa-x-125g/116982250?exp=tottus,No aplica
Despensa,Sin subcategoría,MEZCLA POLVO MAZAMORRA DURAZNO BOL X 125G,UMSHA,S/ 3.70,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/116982251/mezcla-polvo-umsha-mazamorra-durazno-bol-x-125g/116982252?exp=tottus,No aplica
Despensa,Sin subcategoría,MEZCLA POLVO MAZAMORRA MORADA BOLSA X 125G,UMSHA,S/ 3.70,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/116982245/mezcla-polvo-umsha-mazamorra-morada-bolsa-x-125g/116982247?exp=tottus,No aplica
Despensa,Sin subcategoría,Mezcla para Carapulcra 150 g,PROVENZAL,S/ 11.40,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113710437/carapulcra-sache-t-x-150gr/113710438?exp=tottus,No aplica
Despensa,Sin subcategoría,Mezcla para Ají de gallina 100 g,PROVENZAL,S/ 9.10,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113712448/provenzal-preparado-deshidratado-para-aji-de-galli/113712449?exp=tottus,No aplica
Despensa,Sin subcategoría,Fideos Spaghetti Dr. Schär Sin Gluten 250 g,SCHAR,S/ 15.50,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113710085/spaghetti-dr-schar-x-250gr/113710088?exp=tottus,No aplica
Despensa,Sin subcategoría,Duraznos en Mitades 820 g,TOTTUS,S/ 9.90,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113712216/duraznos-en-mitades-tottus-x-820g/113712217?exp=tottus,No aplica
Despensa,Sin subcategoría,Aderezo para Adobo 100 g,2 BANDERAS,S/ 3.40,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113709407/aderezo-adobo-dos-banderas-100gr/113709408?exp=tottus,No aplica
Despensa,Sin subcategoría,Mostaza Libby's 100 g,LIBBYS,S/ 3.80,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113709859/mostaza-libbys-100g/113709861?exp=tottus,No aplica
Despensa,Sin subcategoría,Ají Especial Panquita 100 g,SIBARITA,S/ 2.40,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113710209/panquita-sibarita-x-100-gr/113710210?exp=tottus,No aplica
Despensa,Sin subcategoría,Aderezo Especial 90 g,SAM WONG,S/ 4.60,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113715985/aderezo-especial-x-90-gr/113715986?exp=tottus,No aplica
Despensa,Sin subcategoría,Estragón Cuatro Estaciones 5 g,Sin marca,S/ 4.50,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/10173831_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113712070/estragon-x-5-grs/113712071?exp=tottus,No
Despensa,Sin subcategoría,Quinua Roja Orígenes 500 g,TOTTUS,S/ 11.90,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/42381618_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113710135/tottus-origenes-quinua-rojatottus-500g-42381618/113710136?exp=tottus,No
Despensa,Sin subcategoría,Orégano Molido Kariño 15 g,Sin marca,S/ 3.30,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/40935213_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113708963/oregano-molido-x-15gr/113708965?exp=tottus,Sí
Despensa,Sin subcategoría,Choclo Dulce Desgranado Valle Fértil 248 g,VALLE FERTIL,S/ 6.50,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/41048253_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113713908/choclo-dulce-desgran-valle-fertilx248gr/113713909?exp=tottus,No
Despensa,Sin subcategoría,Fudge Heladero 550 g,BAZO VELARDE,S/ 17.50,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/10163124_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113712432/fudge-heladero-bazo-velarde-surtidor-x-550grs/113712433?exp=tottus,No
Despensa,Sin subcategoría,Fideos Fusilli Schär Sin Gluten 250 g,SCHAR,S/ 15.50,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/41158778_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113711279/fusilli-dr-schar-x-250gr/113711280?exp=tottus,No
Despensa,Sin subcategoría,Tapenade mix de aceitunas 260 gr,OLIVOS DEL SUR,S/ 14.70,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/41599462_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113715579/tapenade-mix-de-aceitunas-olivos-del-sur-x260g/113715580?exp=tottus,No
Despensa,Sin subcategoría,Cazuela de Lentejas 425 gr,TOTTUS,S/ 7.10,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/42226194_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113712672/cazuela-de-lentejas-tottus-x-425g/113712673?exp=tottus,No
Despensa,Sin subcategoría,Mayonesa 380 g,LIBBYS,S/ 12.50,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/41885703_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113710179/mayonesa-libbys-x-380gr/113710181?exp=tottus,No
Despensa,Sin subcategoría,Arroz Extra de 1 Kg,PAISANA,S/ 5.80,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/41468391_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113706244/arroz-paisana-extra-x-1kg/113706245?exp=tottus,No
Despensa,Sin subcategoría,Base para Ocopa 70 g,PROVENZAL,S/ 9.10,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/10337155_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113714408/provenzal-preparado-deshidratado-salsa-ocopa70gr/113714409?exp=tottus,Sí
Despensa,Sin subcategoría,Tapenade mix de aceitunas 185 g,TOTTUS,S/ 7.90,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/42020972_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113711908/tapenade-mix-de-aceitunas-tottus-x-185g/113711909?exp=tottus,No
Despensa,Sin subcategoría,Mezcla para Arroz con Pollo Seco y Aguadito 58 g,PROVENZAL,S/ 9,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/10337859_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113711309/arroz-con-pollo-secoaguadito-x58g/113711310?exp=tottus,No
Despensa,Sin subcategoría,Conserva Jamon Endiablado 54 g,DUW,S/ 7.10,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/43314468_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/130159056/conserva-jamon-endiablado-duw-54g/130159057?exp=tottus,No
Despensa,Sin subcategoría,Sazonador de arroz Deliarroz 6 unidades,AJINOMIX,S/ 1.90,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/41278375_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113706504/sazonador-ajinomix-deliarroz-x-6-unx-12gr/113706505?exp=tottus,No
Despensa,Sin subcategoría,Canela en Polvo 56.7 g,BADIA,S/ 10.40,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/10165117_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113713533/frasco-canela-en-polvo-x-5670-gr-badia/113713534?exp=tottus,No
Despensa,Sin subcategoría,Salsa Verde Peruana 330 g,CASA VERDE,S/ 14.10,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/42174791_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113715869/salsa-verde-peruana-casa-verde-x-330gr/113715870?exp=tottus,No
Despensa,Sin subcategoría,Hongos y Laurel Secos Kariño 12 g,Sin marca,S/ 4.20,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/40935208_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113714029/hongo-seco-con-laurel-x-12gr/113714031?exp=tottus,Sí
Despensa,Sin subcategoría,Arroz integral,PAISANA,S/ 7.90,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/41488186_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113706692/arroz-paisana-integral-x-1kg/113706693?exp=tottus,No
Despensa,Sin subcategoría,Fideo Fetuccini Integral Age 500 g,Sin marca,S/ 14.50,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/10164927_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113712496/fideos-fetuccini-integral-bl-x-500-gr/113712497?exp=tottus,No
Despensa,Sin subcategoría,Sopa Ramen Sabor Camarón 85 g,MARUCHAN,S/ 3.30,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/40234476_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/118985660/maruchan-ramen-camaron/118985661?exp=tottus,No
Despensa,Sin subcategoría,MEZCLA POLVO GELATINA LIMON BOLSA X 120G,UMSHA,S/ 4,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/42840503_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/116982234/mezcla-polvo-umsha-gelatina-limon-bolsa-x-120g/116982235?exp=tottus,Sí
Despensa,Sin subcategoría,MEZCLA POLVO MAZAMORRA PINA BOLSA X 125G,UMSHA,S/ 3.70,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/42840501_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/116982249/mezcla-polvo-umsha-mazamorra-pina-bolsa-x-125g/116982250?exp=tottus,No
Despensa,Sin subcategoría,MEZCLA POLVO MAZAMORRA DURAZNO BOL X 125G,UMSHA,S/ 3.70,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/42840502_111/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/116982251/mezcla-polvo-umsha-mazamorra-durazno-bol-x-125g/116982252?exp=tottus,No
Despensa,Sin subcategoría,MEZCLA POLVO MAZAMORRA MORADA BOLSA X 125G,UMSHA,S/ 3.70,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/116982245/mezcla-polvo-umsha-mazamorra-morada-bolsa-x-125g/116982247?exp=tottus,No aplica
Despensa,Sin subcategoría,Manjar Blanco Nestlé 200 g,NESTLE,S/ 5.70,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113708131/nestle-manjar-x-200g/113708133?exp=tottus,No aplica
Despensa,Sin subcategoría,Ají Libby's 85 g,LIBBYS,S/ 5.30,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/115725761/aji-libbys-85g/115725763?exp=tottus,No aplica
Despensa,Sin subcategoría,Pasta de Ají Amarillo,TOTTUS,S/ 5.60,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113707790/pasta-de-aji-amarillo-tottus-x-205g/113707791?exp=tottus,No aplica
Despensa,Sin subcategoría,Little Bites Brownie Caja 130 g,BIMBO,S/ 8.40,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/140696062/little%20bites%20brownie%20cj%2010p%20130g%20bim/140696063?exp=tottus,No aplica
Despensa,Sin subcategoría,Fideo Pastina 250 g,MOLITALIA,S/ 1.90,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113707551/fideos-municion-molitalia-x250-gr/113707552?exp=tottus,No aplica
Despensa,Sin subcategoría,Comino Molido 20 g,TOTTUS,S/ 2.50,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113714366/tottus-comino-molido-x-20g/113714367?exp=tottus,No aplica
Despensa,Sin subcategoría,King Kong Manjar Piña y Maní 75 g,Sin marca,S/ 6,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113706660/king-kong-manjar-pina-mani-sr-x-75g/113706661?exp=tottus,No aplica
Despensa,Sin subcategoría,Pre Mezcla Fudge Brownie 310 g,TOTTUS,S/ 7.50,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113928137/pre-mezcla-fudge-brownie-tottus-310-g/113928139?exp=tottus,No aplica
